customer_id,column,dirt_type
LC158679,application_date,date_format
LC181695,application_date,date_format
LC152660,application_date,date_format
LC199822,application_date,date_format
LC146195,application_date,date_format
LC119776,application_date,date_format
LC194798,application_date,date_format
LC129411,application_date,date_format
LC154247,application_date,date_format
LC197341,application_date,date_format
LC161083,application_date,date_format
LC164183,application_date,date_format
LC101274,application_date,date_format
LC192629,application_date,date_format
LC114469,application_date,date_format
LC146999,application_date,date_format
LC100194,application_date,date_format
LC138152,application_date,date_format
LC156225,application_date,date_format
LC130136,application_date,date_format
LC167850,application_date,date_format
LC120788,application_date,date_format
LC146998,application_date,date_format
LC188005,application_date,date_format
LC149759,application_date,date_format
LC120123,application_date,date_format
LC123861,application_date,date_format
LC155299,application_date,date_format
LC120149,application_date,date_format
LC183776,application_date,date_format
LC159042,application_date,date_format
LC116923,application_date,date_format
LC118976,application_date,date_format
LC129065,application_date,date_format
LC163621,application_date,date_format
LC170729,application_date,date_format
LC188526,application_date,date_format
LC175727,application_date,date_format
LC104452,application_date,date_format
LC169316,application_date,date_format
LC170168,application_date,date_format
LC122380,application_date,date_format
LC127277,application_date,date_format
LC155572,application_date,date_format
LC148224,application_date,date_format
LC130460,application_date,date_format
LC141548,application_date,date_format
LC161389,application_date,date_format
LC169350,application_date,date_format
LC144341,application_date,date_format
LC118799,application_date,date_format
LC125793,application_date,date_format
LC110335,application_date,date_format
LC179732,application_date,date_format
LC133529,application_date,date_format
LC181844,application_date,date_format
LC198505,application_date,date_format
LC165736,application_date,date_format
LC156435,application_date,date_format
LC172380,application_date,date_format
LC159635,application_date,date_format
LC109408,application_date,date_format
LC124374,application_date,date_format
LC198136,application_date,date_format
LC160710,application_date,date_format
LC147065,application_date,date_format
LC141697,application_date,date_format
LC158554,application_date,date_format
LC125746,application_date,date_format
LC198680,application_date,date_format
LC187061,application_date,date_format
LC133517,application_date,date_format
LC145436,application_date,date_format
LC177561,application_date,date_format
LC173112,application_date,date_format
LC110722,application_date,date_format
LC111231,application_date,date_format
LC115962,application_date,date_format
LC156412,application_date,date_format
LC171784,application_date,date_format
LC198311,application_date,date_format
LC181962,application_date,date_format
LC156492,application_date,date_format
LC107767,application_date,date_format
LC111849,application_date,date_format
LC176354,application_date,date_format
LC104831,application_date,date_format
LC119542,application_date,date_format
LC178877,application_date,date_format
LC179624,application_date,date_format
LC143880,application_date,date_format
LC125758,application_date,date_format
LC172067,application_date,date_format
LC119348,application_date,date_format
LC196639,application_date,date_format
LC169899,application_date,date_format
LC176219,application_date,date_format
LC187271,application_date,date_format
LC170952,application_date,date_format
LC118233,application_date,date_format
LC188211,application_date,date_format
LC125523,application_date,date_format
LC156827,application_date,date_format
LC109086,application_date,date_format
LC159896,application_date,date_format
LC189520,application_date,date_format
LC192678,application_date,date_format
LC165360,application_date,date_format
LC124525,application_date,date_format
LC104999,application_date,date_format
LC102042,application_date,date_format
LC112648,application_date,date_format
LC160463,application_date,date_format
LC126413,application_date,date_format
LC167119,application_date,date_format
LC161664,application_date,date_format
LC146978,application_date,date_format
LC110161,application_date,date_format
LC151669,application_date,date_format
LC168849,application_date,date_format
LC117630,application_date,date_format
LC141163,application_date,date_format
LC163166,application_date,date_format
LC168217,application_date,date_format
LC145046,application_date,date_format
LC191811,application_date,date_format
LC133402,application_date,date_format
LC114039,application_date,date_format
LC179477,application_date,date_format
LC188227,application_date,date_format
LC148202,application_date,date_format
LC148340,application_date,date_format
LC133856,application_date,date_format
LC130825,application_date,date_format
LC136686,application_date,date_format
LC172109,application_date,date_format
LC130128,application_date,date_format
LC134593,application_date,date_format
LC141736,application_date,date_format
LC159801,application_date,date_format
LC153381,application_date,date_format
LC120555,application_date,date_format
LC174545,application_date,date_format
LC178303,application_date,date_format
LC153697,application_date,date_format
LC157743,application_date,date_format
LC114113,application_date,date_format
LC176618,application_date,date_format
LC157289,application_date,date_format
LC143382,application_date,date_format
LC146075,application_date,date_format
LC170558,application_date,date_format
LC189245,application_date,date_format
LC189701,application_date,date_format
LC181025,application_date,date_format
LC178626,application_date,date_format
LC197528,application_date,date_format
LC180799,application_date,date_format
LC141649,application_date,date_format
LC104806,application_date,date_format
LC123173,application_date,date_format
LC111787,application_date,date_format
LC111621,application_date,date_format
LC119500,application_date,date_format
LC163371,application_date,date_format
LC151674,application_date,date_format
LC110614,application_date,date_format
LC107872,application_date,date_format
LC187977,application_date,date_format
LC158389,application_date,date_format
LC133847,application_date,date_format
LC109412,application_date,date_format
LC191285,application_date,date_format
LC193202,application_date,date_format
LC142245,application_date,date_format
LC142499,application_date,date_format
LC143625,application_date,date_format
LC118553,application_date,date_format
LC172366,application_date,date_format
LC140271,application_date,date_format
LC182345,application_date,date_format
LC178615,application_date,date_format
LC168705,application_date,date_format
LC194157,application_date,date_format
LC161742,application_date,date_format
LC121637,application_date,date_format
LC148600,application_date,date_format
LC166982,application_date,date_format
LC112882,application_date,date_format
LC188412,application_date,date_format
LC112769,application_date,date_format
LC116584,application_date,date_format
LC172844,application_date,date_format
LC115036,application_date,date_format
LC186239,application_date,date_format
LC105014,application_date,date_format
LC193359,application_date,date_format
LC135032,application_date,date_format
LC144092,application_date,date_format
LC107556,application_date,date_format
LC150069,application_date,date_format
LC121783,application_date,date_format
LC100700,application_date,date_format
LC135247,application_date,date_format
LC174981,application_date,date_format
LC127828,application_date,date_format
LC135604,application_date,date_format
LC101558,application_date,date_format
LC198661,application_date,date_format
LC170703,application_date,date_format
LC179343,application_date,date_format
LC186015,application_date,date_format
LC110556,application_date,date_format
LC182189,application_date,date_format
LC108162,application_date,date_format
LC199227,application_date,date_format
LC113562,application_date,date_format
LC120952,application_date,date_format
LC174692,application_date,date_format
LC162971,application_date,date_format
LC168397,application_date,date_format
LC112085,application_date,date_format
LC106566,application_date,date_format
LC131699,application_date,date_format
LC120037,application_date,date_format
LC126928,application_date,date_format
LC103919,application_date,date_format
LC132169,application_date,date_format
LC141808,application_date,date_format
LC167563,application_date,date_format
LC115003,application_date,date_format
LC199350,application_date,date_format
LC165325,application_date,date_format
LC165853,application_date,date_format
LC157583,application_date,date_format
LC182196,application_date,date_format
LC181825,application_date,date_format
LC144269,application_date,date_format
LC187503,application_date,date_format
LC132468,application_date,date_format
LC102584,application_date,date_format
LC147241,application_date,date_format
LC129978,application_date,date_format
LC171999,application_date,date_format
LC123298,application_date,date_format
LC138050,application_date,date_format
LC108435,application_date,date_format
LC150322,application_date,date_format
LC137785,application_date,date_format
LC100205,application_date,date_format
LC122560,application_date,date_format
LC138045,application_date,date_format
LC113355,application_date,date_format
LC148859,application_date,date_format
LC141267,application_date,date_format
LC111998,application_date,date_format
LC198389,application_date,date_format
LC158928,application_date,date_format
LC148079,application_date,date_format
LC138193,application_date,date_format
LC151555,application_date,date_format
LC150595,application_date,date_format
LC115669,application_date,date_format
LC139273,application_date,date_format
LC181377,application_date,date_format
LC168608,application_date,date_format
LC198739,application_date,date_format
LC164944,application_date,date_format
LC138461,application_date,date_format
LC135787,application_date,date_format
LC145428,application_date,date_format
LC120623,application_date,date_format
LC122678,application_date,date_format
LC124676,application_date,date_format
LC180230,application_date,date_format
LC158068,application_date,date_format
LC149032,application_date,date_format
LC159967,application_date,date_format
LC146602,application_date,date_format
LC114551,application_date,date_format
LC128844,application_date,date_format
LC176353,application_date,date_format
LC179872,application_date,date_format
LC135900,application_date,date_format
LC175439,application_date,date_format
LC140036,application_date,date_format
LC109985,application_date,date_format
LC190414,application_date,date_format
LC181600,application_date,date_format
LC124301,application_date,date_format
LC129897,application_date,date_format
LC106685,application_date,date_format
LC131417,application_date,date_format
LC129782,application_date,date_format
LC106785,application_date,date_format
LC149055,application_date,date_format
LC147630,application_date,date_format
LC128112,application_date,date_format
LC159861,application_date,date_format
LC181387,application_date,date_format
LC123155,application_date,date_format
LC176228,application_date,date_format
LC111439,application_date,date_format
LC181761,application_date,date_format
LC184146,application_date,date_format
LC129787,application_date,date_format
LC198987,application_date,date_format
LC190147,application_date,date_format
LC145870,application_date,date_format
LC185980,application_date,date_format
LC162283,application_date,date_format
LC171310,application_date,date_format
LC153316,application_date,date_format
LC190001,application_date,date_format
LC120058,application_date,date_format
LC122513,application_date,date_format
LC136238,application_date,date_format
LC172769,application_date,date_format
LC192367,application_date,date_format
LC126336,application_date,date_format
LC143401,application_date,date_format
LC170292,application_date,date_format
LC182444,application_date,date_format
LC126376,application_date,date_format
LC150515,application_date,date_format
LC196495,application_date,date_format
LC118873,application_date,date_format
LC199533,application_date,date_format
LC129597,application_date,date_format
LC186912,application_date,date_format
LC156553,application_date,date_format
LC118935,application_date,date_format
LC195900,application_date,date_format
LC171363,application_date,date_format
LC100590,application_date,date_format
LC180916,application_date,date_format
LC175690,application_date,date_format
LC170746,application_date,date_format
LC112055,application_date,date_format
LC163357,application_date,date_format
LC113530,application_date,date_format
LC110030,application_date,date_format
LC149268,application_date,date_format
LC157115,application_date,date_format
LC168216,application_date,date_format
LC125108,application_date,date_format
LC184072,application_date,date_format
LC154973,application_date,date_format
LC150796,application_date,date_format
LC140149,application_date,date_format
LC142097,application_date,date_format
LC120574,application_date,date_format
LC178446,application_date,date_format
LC152354,application_date,date_format
LC143584,application_date,date_format
LC158471,application_date,date_format
LC171477,application_date,date_format
LC165618,application_date,date_format
LC157651,application_date,date_format
LC188262,application_date,date_format
LC175201,application_date,date_format
LC132335,application_date,date_format
LC178224,application_date,date_format
LC109254,application_date,date_format
LC148352,application_date,date_format
LC148961,application_date,date_format
LC166881,application_date,date_format
LC135507,application_date,date_format
LC113724,application_date,date_format
LC170250,application_date,date_format
LC111909,application_date,date_format
LC112545,application_date,date_format
LC193617,application_date,date_format
LC173009,application_date,date_format
LC183697,application_date,date_format
LC163421,application_date,date_format
LC176396,application_date,date_format
LC155773,application_date,date_format
LC176392,application_date,date_format
LC169535,application_date,date_format
LC141336,application_date,date_format
LC177367,application_date,date_format
LC111891,application_date,date_format
LC144254,application_date,date_format
LC138311,application_date,date_format
LC107962,application_date,date_format
LC158973,application_date,date_format
LC191082,application_date,date_format
LC111901,application_date,date_format
LC109073,application_date,date_format
LC152855,application_date,date_format
LC187297,application_date,date_format
LC108756,application_date,date_format
LC189052,application_date,date_format
LC112064,application_date,date_format
LC133554,application_date,date_format
LC117960,application_date,date_format
LC155797,application_date,date_format
LC118292,application_date,date_format
LC100942,application_date,date_format
LC196061,application_date,date_format
LC129092,application_date,date_format
LC163477,application_date,date_format
LC104166,application_date,date_format
LC194733,application_date,date_format
LC151976,application_date,date_format
LC101953,application_date,date_format
LC134744,application_date,date_format
LC157364,application_date,date_format
LC155917,application_date,date_format
LC198742,application_date,date_format
LC123664,application_date,date_format
LC109179,application_date,date_format
LC131326,application_date,date_format
LC119108,application_date,date_format
LC187146,application_date,date_format
LC106271,application_date,date_format
LC128151,application_date,date_format
LC170738,application_date,date_format
LC128535,application_date,date_format
LC173216,application_date,date_format
LC170568,application_date,date_format
LC122145,application_date,date_format
LC176671,application_date,date_format
LC155370,application_date,date_format
LC112935,application_date,date_format
LC109099,application_date,date_format
LC166072,application_date,date_format
LC143851,application_date,date_format
LC164508,application_date,date_format
LC134652,application_date,date_format
LC156568,application_date,date_format
LC166337,application_date,date_format
LC195373,application_date,date_format
LC119258,application_date,date_format
LC103477,application_date,date_format
LC188480,application_date,date_format
LC169408,application_date,date_format
LC108204,application_date,date_format
LC100214,application_date,date_format
LC145972,application_date,date_format
LC134099,application_date,date_format
LC148641,application_date,date_format
LC171889,application_date,date_format
LC100322,application_date,date_format
LC166197,application_date,date_format
LC160734,application_date,date_format
LC120663,application_date,date_format
LC101669,application_date,date_format
LC136388,application_date,date_format
LC158788,application_date,date_format
LC182390,application_date,date_format
LC129521,application_date,date_format
LC156189,application_date,date_format
LC167561,application_date,date_format
LC131638,application_date,date_format
LC152875,application_date,date_format
LC146046,application_date,date_format
LC173145,application_date,date_format
LC168098,application_date,date_format
LC155761,application_date,date_format
LC186141,application_date,date_format
LC159070,application_date,date_format
LC166410,application_date,date_format
LC106393,application_date,date_format
LC158155,application_date,date_format
LC188785,application_date,date_format
LC143009,application_date,date_format
LC158971,application_date,date_format
LC196538,application_date,date_format
LC119979,application_date,date_format
LC193640,application_date,date_format
LC154854,application_date,date_format
LC103079,application_date,date_format
LC165299,application_date,date_format
LC180076,application_date,date_format
LC141458,application_date,date_format
LC160602,application_date,date_format
LC134733,application_date,date_format
LC192327,application_date,date_format
LC102686,application_date,date_format
LC194678,application_date,date_format
LC143499,application_date,date_format
LC131623,application_date,date_format
LC171165,application_date,date_format
LC102981,application_date,date_format
LC126130,application_date,date_format
LC150469,application_date,date_format
LC101621,application_date,date_format
LC181773,application_date,date_format
LC114951,application_date,date_format
LC145507,application_date,date_format
LC124978,application_date,date_format
LC186893,application_date,date_format
LC182088,application_date,date_format
LC185627,application_date,date_format
LC111252,application_date,date_format
LC190662,application_date,date_format
LC171475,application_date,date_format
LC150394,application_date,date_format
LC162827,application_date,date_format
LC100996,application_date,date_format
LC190644,application_date,date_format
LC130253,application_date,date_format
LC198080,application_date,date_format
LC154705,application_date,date_format
LC157742,application_date,date_format
LC155858,application_date,date_format
LC152465,application_date,date_format
LC139561,application_date,date_format
LC184965,application_date,date_format
LC178770,application_date,date_format
LC161876,application_date,date_format
LC135010,application_date,date_format
LC172152,application_date,date_format
LC100394,application_date,date_format
LC173658,application_date,date_format
LC184813,application_date,date_format
LC174586,application_date,date_format
LC162690,application_date,date_format
LC140175,application_date,date_format
LC123322,application_date,date_format
LC160927,application_date,date_format
LC113816,application_date,date_format
LC116832,application_date,date_format
LC120357,application_date,date_format
LC198872,application_date,date_format
LC158568,application_date,date_format
LC159918,application_date,date_format
LC108214,application_date,date_format
LC106642,application_date,date_format
LC176621,application_date,date_format
LC121930,application_date,date_format
LC164842,application_date,date_format
LC103281,application_date,date_format
LC116937,application_date,date_format
LC161342,application_date,date_format
LC148192,application_date,date_format
LC191573,application_date,date_format
LC197805,application_date,date_format
LC109565,application_date,date_format
LC170333,application_date,date_format
LC106431,application_date,date_format
LC161015,application_date,date_format
LC121747,application_date,date_format
LC111325,application_date,date_format
LC134190,application_date,date_format
LC125508,application_date,date_format
LC106691,application_date,date_format
LC152071,application_date,date_format
LC141700,application_date,date_format
LC173875,application_date,date_format
LC167644,application_date,date_format
LC124203,application_date,date_format
LC182506,application_date,date_format
LC128364,application_date,date_format
LC156205,application_date,date_format
LC154123,application_date,date_format
LC133080,application_date,date_format
LC185631,application_date,date_format
LC177077,application_date,date_format
LC118897,application_date,date_format
LC170016,application_date,date_format
LC190437,application_date,date_format
LC192229,application_date,date_format
LC123710,application_date,date_format
LC141205,application_date,date_format
LC190090,application_date,date_format
LC123378,application_date,date_format
LC191527,application_date,date_format
LC125091,application_date,date_format
LC130887,application_date,date_format
LC190338,application_date,date_format
LC157637,application_date,date_format
LC190910,application_date,date_format
LC181405,application_date,date_format
LC147563,application_date,date_format
LC152011,application_date,date_format
LC180554,application_date,date_format
LC141144,application_date,date_format
LC154014,application_date,date_format
LC176962,application_date,date_format
LC138855,application_date,date_format
LC101777,application_date,date_format
LC101495,application_date,date_format
LC107660,application_date,date_format
LC191829,application_date,date_format
LC121226,application_date,date_format
LC117127,application_date,date_format
LC139010,application_date,date_format
LC127970,application_date,date_format
LC161135,application_date,date_format
LC175515,application_date,date_format
LC182961,application_date,date_format
LC126706,application_date,date_format
LC173353,application_date,date_format
LC174158,application_date,date_format
LC149433,application_date,date_format
LC108051,application_date,date_format
LC192891,application_date,date_format
LC130980,application_date,date_format
LC108989,application_date,date_format
LC170542,application_date,date_format
LC166664,application_date,date_format
LC101007,application_date,date_format
LC139172,application_date,date_format
LC155457,application_date,date_format
LC107746,application_date,date_format
LC145593,application_date,date_format
LC116936,application_date,date_format
LC188756,application_date,date_format
LC133476,application_date,date_format
LC144822,application_date,date_format
LC148998,application_date,date_format
LC100316,application_date,date_format
LC192051,application_date,date_format
LC145503,application_date,date_format
LC109957,application_date,date_format
LC189603,application_date,date_format
LC163755,application_date,date_format
LC157067,application_date,date_format
LC174386,application_date,date_format
LC146872,application_date,date_format
LC140005,application_date,date_format
LC104097,application_date,date_format
LC189013,application_date,date_format
LC153956,application_date,date_format
LC129349,application_date,date_format
LC155189,application_date,date_format
LC161900,application_date,date_format
LC117821,application_date,date_format
LC174246,application_date,date_format
LC181634,application_date,date_format
LC118071,application_date,date_format
LC164943,application_date,date_format
LC102876,application_date,date_format
LC100938,application_date,date_format
LC139183,application_date,date_format
LC136053,application_date,date_format
LC106117,application_date,date_format
LC151191,application_date,date_format
LC175024,application_date,date_format
LC162860,application_date,date_format
LC155172,application_date,date_format
LC153207,application_date,date_format
LC139955,application_date,date_format
LC173446,application_date,date_format
LC182690,application_date,date_format
LC120152,application_date,date_format
LC197777,application_date,date_format
LC132586,application_date,date_format
LC149215,application_date,date_format
LC129290,application_date,date_format
LC179616,application_date,date_format
LC178290,application_date,date_format
LC130992,application_date,date_format
LC135632,application_date,date_format
LC122189,application_date,date_format
LC160336,application_date,date_format
LC116023,application_date,date_format
LC142787,application_date,date_format
LC165164,application_date,date_format
LC100368,application_date,date_format
LC135023,application_date,date_format
LC178711,application_date,date_format
LC167954,application_date,date_format
LC109693,application_date,date_format
LC153197,application_date,date_format
LC131288,application_date,date_format
LC107730,application_date,date_format
LC108229,application_date,date_format
LC161646,application_date,date_format
LC163622,application_date,date_format
LC162530,application_date,date_format
LC180177,application_date,date_format
LC141011,application_date,date_format
LC148209,application_date,date_format
LC101243,application_date,date_format
LC171468,application_date,date_format
LC100480,application_date,date_format
LC168297,application_date,date_format
LC123487,application_date,date_format
LC180404,application_date,date_format
LC147998,application_date,date_format
LC182982,application_date,date_format
LC120430,application_date,date_format
LC170217,application_date,date_format
LC196431,application_date,date_format
LC114148,application_date,date_format
LC115323,application_date,date_format
LC186745,application_date,date_format
LC162668,application_date,date_format
LC166992,application_date,date_format
LC123054,application_date,date_format
LC178439,application_date,date_format
LC129267,application_date,date_format
LC154663,application_date,date_format
LC151534,application_date,date_format
LC137716,application_date,date_format
LC183977,application_date,date_format
LC197420,application_date,date_format
LC177037,application_date,date_format
LC113077,application_date,date_format
LC171370,application_date,date_format
LC176738,application_date,date_format
LC158137,application_date,date_format
LC158810,application_date,date_format
LC138002,application_date,date_format
LC127931,application_date,date_format
LC102268,application_date,date_format
LC165737,application_date,date_format
LC141440,application_date,date_format
LC117122,application_date,date_format
LC142927,application_date,date_format
LC104180,application_date,date_format
LC151489,application_date,date_format
LC115011,application_date,date_format
LC139685,application_date,date_format
LC188539,application_date,date_format
LC186339,application_date,date_format
LC122742,application_date,date_format
LC146421,application_date,date_format
LC153179,application_date,date_format
LC118224,application_date,date_format
LC136600,application_date,date_format
LC180118,application_date,date_format
LC160745,application_date,date_format
LC154207,application_date,date_format
LC176409,application_date,date_format
LC156747,application_date,date_format
LC105123,application_date,date_format
LC143310,application_date,date_format
LC156067,application_date,date_format
LC142005,application_date,date_format
LC136458,application_date,date_format
LC186631,application_date,date_format
LC100531,application_date,date_format
LC125481,application_date,date_format
LC177294,application_date,date_format
LC177875,application_date,date_format
LC146801,application_date,date_format
LC138482,application_date,date_format
LC186469,application_date,date_format
LC144552,application_date,date_format
LC193206,application_date,date_format
LC146268,application_date,date_format
LC191011,application_date,date_format
LC155521,application_date,date_format
LC189124,application_date,date_format
LC176465,application_date,date_format
LC104046,application_date,date_format
LC120089,application_date,date_format
LC165572,application_date,date_format
LC180403,application_date,date_format
LC131334,application_date,date_format
LC134947,application_date,date_format
LC169215,application_date,date_format
LC153815,application_date,date_format
LC111332,application_date,date_format
LC142490,application_date,date_format
LC110042,application_date,date_format
LC148895,application_date,date_format
LC178146,application_date,date_format
LC170898,application_date,date_format
LC133648,application_date,date_format
LC102578,application_date,date_format
LC160487,application_date,date_format
LC108656,application_date,date_format
LC175388,application_date,date_format
LC154986,application_date,date_format
LC137205,application_date,date_format
LC108305,application_date,date_format
LC118446,application_date,date_format
LC181282,application_date,date_format
LC160887,application_date,date_format
LC173001,application_date,date_format
LC112932,application_date,date_format
LC149896,application_date,date_format
LC194903,application_date,date_format
LC131790,application_date,date_format
LC196520,application_date,date_format
LC189186,application_date,date_format
LC164992,application_date,date_format
LC183537,application_date,date_format
LC106907,application_date,date_format
LC161270,application_date,date_format
LC163871,application_date,date_format
LC138945,application_date,date_format
LC187610,application_date,date_format
LC132453,application_date,date_format
LC111570,application_date,date_format
LC168245,application_date,date_format
LC146355,application_date,date_format
LC116963,application_date,date_format
LC133929,application_date,date_format
LC129775,application_date,date_format
LC131360,application_date,date_format
LC161567,application_date,date_format
LC166623,application_date,date_format
LC151134,application_date,date_format
LC180286,application_date,date_format
LC110317,application_date,date_format
LC198834,application_date,date_format
LC167881,application_date,date_format
LC135816,application_date,date_format
LC119462,application_date,date_format
LC195208,application_date,date_format
LC191786,application_date,date_format
LC136102,application_date,date_format
LC182394,application_date,date_format
LC109411,application_date,date_format
LC166834,application_date,date_format
LC168652,application_date,date_format
LC152157,application_date,date_format
LC152191,application_date,date_format
LC124976,application_date,date_format
LC176120,application_date,date_format
LC109032,application_date,date_format
LC186438,application_date,date_format
LC179571,application_date,date_format
LC140083,application_date,date_format
LC129191,application_date,date_format
LC152124,application_date,date_format
LC177862,application_date,date_format
LC101366,application_date,date_format
LC199449,application_date,date_format
LC187791,application_date,date_format
LC108397,application_date,date_format
LC175288,application_date,date_format
LC100430,application_date,date_format
LC163505,application_date,date_format
LC122715,application_date,date_format
LC102566,application_date,date_format
LC153449,application_date,date_format
LC126083,application_date,date_format
LC185799,application_date,date_format
LC128815,application_date,date_format
LC119622,application_date,date_format
LC121546,application_date,date_format
LC170001,application_date,date_format
LC186898,application_date,date_format
LC161530,application_date,date_format
LC146845,application_date,date_format
LC102910,application_date,date_format
LC199748,application_date,date_format
LC132835,application_date,date_format
LC129011,application_date,date_format
LC122839,application_date,date_format
LC190211,application_date,date_format
LC166539,application_date,date_format
LC191941,application_date,date_format
LC109293,application_date,date_format
LC182028,application_date,date_format
LC106481,application_date,date_format
LC153925,application_date,date_format
LC178091,application_date,date_format
LC134197,application_date,date_format
LC153310,application_date,date_format
LC149788,application_date,date_format
LC137250,application_date,date_format
LC185360,application_date,date_format
LC186295,application_date,date_format
LC198246,application_date,date_format
LC144894,application_date,date_format
LC177028,application_date,date_format
LC126744,application_date,date_format
LC101143,application_date,date_format
LC159476,application_date,date_format
LC121867,application_date,date_format
LC137318,application_date,date_format
LC150845,application_date,date_format
LC139628,application_date,date_format
LC158237,application_date,date_format
LC148131,application_date,date_format
LC101016,application_date,date_format
LC104855,application_date,date_format
LC172764,application_date,date_format
LC196283,application_date,date_format
LC146720,application_date,date_format
LC138046,application_date,date_format
LC141233,application_date,date_format
LC113285,application_date,date_format
LC158415,application_date,date_format
LC170974,application_date,date_format
LC113803,application_date,date_format
LC121377,application_date,date_format
LC167167,application_date,date_format
LC151496,application_date,date_format
LC123589,application_date,date_format
LC172548,application_date,date_format
LC127640,application_date,date_format
LC147868,application_date,date_format
LC129175,application_date,date_format
LC170265,application_date,date_format
LC172814,application_date,date_format
LC118797,application_date,date_format
LC123546,application_date,date_format
LC129427,application_date,date_format
LC178210,application_date,date_format
LC199493,application_date,date_format
LC102810,application_date,date_format
LC165902,application_date,date_format
LC124490,application_date,date_format
LC113524,application_date,date_format
LC169587,application_date,date_format
LC169020,application_date,date_format
LC144674,application_date,date_format
LC101318,application_date,date_format
LC154930,application_date,date_format
LC181810,application_date,date_format
LC124343,application_date,date_format
LC111633,application_date,date_format
LC172492,application_date,date_format
LC135435,application_date,date_format
LC128257,application_date,date_format
LC110568,application_date,date_format
LC163691,application_date,date_format
LC131076,application_date,date_format
LC103696,application_date,date_format
LC198366,application_date,date_format
LC155214,application_date,date_format
LC151952,application_date,date_format
LC118205,application_date,date_format
LC157532,application_date,date_format
LC111722,application_date,date_format
LC148406,application_date,date_format
LC174653,application_date,date_format
LC175767,application_date,date_format
LC121017,application_date,date_format
LC109361,application_date,date_format
LC159077,application_date,date_format
LC149927,application_date,date_format
LC125159,application_date,date_format
LC154745,application_date,date_format
LC174486,application_date,date_format
LC162539,application_date,date_format
LC124473,application_date,date_format
LC159519,application_date,date_format
LC185839,application_date,date_format
LC190613,application_date,date_format
LC180865,application_date,date_format
LC101152,application_date,date_format
LC144819,application_date,date_format
LC160741,application_date,date_format
LC116888,application_date,date_format
LC135117,application_date,date_format
LC155584,application_date,date_format
LC138893,application_date,date_format
LC112179,application_date,date_format
LC140564,application_date,date_format
LC152419,application_date,date_format
LC108185,application_date,date_format
LC129524,application_date,date_format
LC177744,application_date,date_format
LC184388,application_date,date_format
LC162567,application_date,date_format
LC195873,application_date,date_format
LC185787,application_date,date_format
LC102292,application_date,date_format
LC118232,application_date,date_format
LC124472,application_date,date_format
LC152217,application_date,date_format
LC145717,application_date,date_format
LC153131,application_date,date_format
LC148306,application_date,date_format
LC100751,application_date,date_format
LC117056,application_date,date_format
LC131185,application_date,date_format
LC110071,application_date,date_format
LC194563,application_date,date_format
LC122395,application_date,date_format
LC125715,application_date,date_format
LC101148,application_date,date_format
LC147125,application_date,date_format
LC109176,application_date,date_format
LC183170,application_date,date_format
LC123525,application_date,date_format
LC184265,application_date,date_format
LC108935,application_date,date_format
LC126766,application_date,date_format
LC154464,application_date,date_format
LC193169,application_date,date_format
LC140360,application_date,date_format
LC134708,application_date,date_format
LC141752,application_date,date_format
LC130687,application_date,date_format
LC107822,application_date,date_format
LC117658,application_date,date_format
LC122074,application_date,date_format
LC146287,application_date,date_format
LC145496,application_date,date_format
LC199262,application_date,date_format
LC138702,application_date,date_format
LC139491,application_date,date_format
LC154362,application_date,date_format
LC163264,application_date,date_format
LC140497,application_date,date_format
LC116741,application_date,date_format
LC179520,application_date,date_format
LC106272,application_date,date_format
LC197435,application_date,date_format
LC188792,application_date,date_format
LC170062,application_date,date_format
LC159179,application_date,date_format
LC101181,application_date,date_format
LC130096,application_date,date_format
LC109941,application_date,date_format
LC143443,application_date,date_format
LC197547,application_date,date_format
LC123041,application_date,date_format
LC102741,application_date,date_format
LC167435,application_date,date_format
LC190002,application_date,date_format
LC188266,application_date,date_format
LC177541,application_date,date_format
LC125195,application_date,date_format
LC133490,application_date,date_format
LC177199,application_date,date_format
LC188995,application_date,date_format
LC197843,application_date,date_format
LC164729,application_date,date_format
LC153979,application_date,date_format
LC178230,application_date,date_format
LC185322,application_date,date_format
LC122244,application_date,date_format
LC127458,application_date,date_format
LC119941,application_date,date_format
LC173681,application_date,date_format
LC170456,application_date,date_format
LC176411,application_date,date_format
LC179029,application_date,date_format
LC162525,application_date,date_format
LC140561,application_date,date_format
LC100888,application_date,date_format
LC129434,application_date,date_format
LC189120,application_date,date_format
LC199303,application_date,date_format
LC157675,application_date,date_format
LC164407,application_date,date_format
LC143936,application_date,date_format
LC174756,application_date,date_format
LC163737,application_date,date_format
LC189448,application_date,date_format
LC125100,application_date,date_format
LC104943,application_date,date_format
LC148496,application_date,date_format
LC127916,application_date,date_format
LC112775,application_date,date_format
LC173058,application_date,date_format
LC162503,application_date,date_format
LC145221,application_date,date_format
LC123721,application_date,date_format
LC178256,application_date,date_format
LC113142,application_date,date_format
LC167800,application_date,date_format
LC110562,application_date,date_format
LC166899,application_date,date_format
LC171386,application_date,date_format
LC102391,application_date,date_format
LC135973,application_date,date_format
LC130478,application_date,date_format
LC135434,application_date,date_format
LC184894,application_date,date_format
LC191892,application_date,date_format
LC178227,application_date,date_format
LC141255,application_date,date_format
LC177323,application_date,date_format
LC160641,application_date,date_format
LC121206,application_date,date_format
LC117714,application_date,date_format
LC175533,application_date,date_format
LC171781,application_date,date_format
LC109773,application_date,date_format
LC197853,application_date,date_format
LC121934,application_date,date_format
